,npe,cos,angle,angle_po,trigger,energy
0,25590,-0.5951129446047131,776.8435537455723,427.5065428025952,True,95284.34851373408
1,4571,-0.7780193237204897,5043.265264621396,4427.928713242576,True,17121.08398026502
2,370,-0.21799467986244356,3772.2579325147076,2809.9501770221327,True,52380.71764248011
3,152,-0.21084509515391964,2376.28863568196,3115.790479623374,True,15959.680073256468
4,125,-0.8080529064580672,1453.745132428444,987.358274924116,True,11111.520319156773
5,713,-0.885206340179732,2284.296862548916,2413.5595118961546,True,25039.083943834696
6,613,-0.06265252054016163,171.87590610795502,1534.2841475980067,True,34871.20358434168
7,1210,-0.12063212679437299,874.0338943461192,873.6160204329697,True,16889.83962674912
8,1209,-0.6669027875874927,2353.7244997905455,2369.2444209663217,True,52522.36044845544
9,402,0.363127891272756,3719.094071736644,215.91974164408725,True,10658.0954038513
10,851,-0.6400092000281897,1725.5764550790182,55.73985655877098,True,29197.294521003663
11,72,0.1455729648082008,2460.92197444948,1921.57268666586,True,11005.21075006855
12,529,-0.6895766448030239,2060.180945172457,1525.3025970986964,True,49256.99400093872
13,1077,0.8375204075220078,591.7351907479556,2817.558239883496,True,24929.602423689423
14,5292,0.8234893097263989,3008.4556289689076,2784.1640065271317,True,49424.33809617098
15,347,-0.1973498470134322,767.3143606732006,772.3064479154252,True,23323.947845519273
16,5173,0.7858500453328444,522.9904786100013,648.9263292086519,True,82225.97866636445
17,777,-0.652084763355596,1904.1289208677076,1297.2087845505607,True,38523.25817004451
18,1997,0.40136405704417766,1705.8448331283855,1687.084837039519,True,54474.050173464995
19,1351,0.3009068438321009,1795.8671148239544,1793.6404934561076,True,46655.51858163591
20,461,0.3902887697294731,1081.5052304556132,1081.3848159533745,True,38000.79166213964
21,58781,0.8749816516485063,929.1551443224773,931.0848751859122,True,29982.54613105153
22,1232,0.049010284920608584,2261.5472504661698,904.1768336831796,True,28092.437365040794
23,74,-0.25125446590654793,3097.832640596852,3776.1915853399137,True,12161.775626267547
24,688,0.2351321932714265,1183.0854040406407,1742.0706431584608,True,38727.89878133881
25,952,0.5860399682846733,1220.0253962608897,1219.8612575940015,True,81067.29634892804
26,550,-0.8418733140494636,3021.5514567839327,2254.960905452633,True,12631.500333137059
27,58,-0.7202478554772757,834.9711492323735,835.4700003142727,True,10910.072807869226
28,115,-0.737139048850038,3029.596378741995,2140.8502406205066,True,21076.463394422844
29,178,-0.14247540678724346,1564.8392392255748,61.21020783367839,True,24915.307726171435
30,16572,-0.7707613377323952,1039.9286047530436,1181.112462079574,True,59741.41766823687
31,499,-0.11489330764060253,1294.9068789608014,1215.3954272788128,True,32344.110396719247
32,423,0.038189401785393984,3345.2443392720043,2286.2269589473512,True,25674.154215091938
33,374,0.16881468688375245,1733.8480922328215,1733.922251376923,True,22787.43532791438
34,1365,0.17724315255820183,5894.235038057971,4633.8827626129405,True,31760.215728899584
35,1260,-0.7433756707886781,3899.898108716856,1140.8759552597305,True,42781.9207867791
36,303,0.10453097591518476,3935.390804407926,3976.495556049442,True,27131.729866112215
37,1203,0.31024306930220563,1273.0496071501304,1284.9943361766348,True,15559.131760222153
38,687,-0.7821432753203981,2001.2866910390824,4195.433598173643,True,34782.30267911057
39,223,-0.2102957933702544,854.1300952199513,1292.283621138098,True,15136.256476841929
40,147,0.48543127113065465,1620.8258321727335,1620.9153780797442,True,18042.274366230915
41,229,0.17497239954273647,5370.948390045579,4270.873154394308,True,27624.605192950286
42,318,-0.3183593101087924,1214.6086541736404,1215.174030588852,True,17594.380886877047
43,237,0.8159588665451435,3342.659541248267,1507.7472803483333,True,16156.789185273994
44,585,-0.35282199858949753,264.91909530679385,1118.386717602858,True,71425.23604535848
45,187,0.3629988988044403,2160.9346243354303,2422.1371358594965,True,20044.723073013203
46,3087,-0.5996213705602536,1792.1491490924684,1448.2134436615233,True,63993.82074082389
47,1664,-0.8916118799549423,438.05773331831233,1155.4728527467066,True,76474.8215091591
48,1136,-0.6620464242188135,752.3582127610424,580.6916999587462,True,33275.55899081309
49,1823,-0.0673351595839833,199.09343364419527,1735.7502694245964,True,40438.351499952325
50,2377,-0.836237227666985,2130.274412221767,2008.6073886277982,True,23554.500731303247
51,609,0.8465563878138294,3037.979849137952,4724.163985684656,True,36909.78106986007
52,8499,0.11311669785597485,1568.8578420922502,1573.539781860763,True,40462.422194865576
53,685,0.1629028235442188,242.47301810561476,2097.372452739629,True,55897.42067164528
54,424,-0.43319006173900687,433.57355731016366,1303.6423808755703,True,10138.877649973483
55,2144,0.8307958284769065,1808.008010652076,492.81598153666533,True,56908.86125165977
56,497,0.5546534648923348,830.3925014100342,775.4770780756653,True,33861.64109899813
57,970,0.8322949641747461,1026.8932516069872,1780.1625658918151,True,62262.43479543615
58,8677,0.5261771446420968,3646.1144969366014,1838.605954892021,True,14037.886506998904
59,126,-0.7933082521982046,1203.066749054782,809.0092864821538,True,13473.358354171032
60,8803,-0.8766339629318651,534.0180364590528,1171.69045464379,True,76948.05825728981
61,943,0.9842994844268603,1944.7448184219913,2468.7160278511324,True,64662.19066909343
62,1521,0.21901234848672632,771.404017828612,2322.8031405328975,True,11457.11876804667
63,1394,-0.3443791786956592,325.70204950283545,325.7347022334158,True,86061.08140307141
64,285,0.8630970201074797,2109.1521246858238,2267.3301300189864,True,15693.70773766053
65,208,0.6884592559660432,1398.969423558213,1405.2828541519334,True,21185.099914931463
66,692,-0.3199408606441979,605.6377325411355,817.0818981747735,True,35367.995727096284
67,895,-0.37729525773142986,378.1253691553034,1190.3895068674403,True,12297.592262583556
68,155,0.5136216113973352,1255.827316199852,2796.1085338438115,True,14123.327807378913
69,2044,0.9502356665736515,2588.513403902379,3136.9835069072187,True,34576.484286493986
70,549,0.8287265763220744,1490.068530424866,813.3001353746342,True,18362.16585605916
71,465,-0.7760644368156933,4540.744004269822,2453.3722571027383,True,64183.579851152834
72,203,-0.6021748807436411,572.2442442369978,609.6588249098436,True,21459.930117670327
73,1338,-0.9113713513540749,1642.619807158486,904.5961591843275,True,17921.867456369404
74,193,0.6900077332148941,1608.1783633150212,1607.9244425641982,True,13593.713702921343
75,1380,-0.09845929825583484,3348.3771644940625,2862.8713447560126,True,62303.44542661281
76,3034,0.11670351685899315,7582.906209315383,707.5561271478825,True,59021.93078597406
77,241,-0.19332721254999405,581.5048244711058,507.0874854100658,True,17606.820046226105
78,114,-0.4414537204378403,2733.8728311286764,606.9674667562272,True,11801.866846147353
79,217,0.04724398483081227,1253.774374303305,713.846972507436,True,22958.64933787887
80,564,-0.15373592154001234,1161.9897085079076,1162.8961500531545,True,12563.729821130619
81,3471,0.0021123350228894207,2209.144014578792,296.6812454984953,True,15978.129944793736
82,3225,-0.6335522857505089,373.00429305782865,959.1562359074613,True,44897.99374459466
83,347,-0.891022515191865,4192.244020747342,6875.445737909544,True,27221.356793270454
84,764,-0.6878416397819475,1520.4233062474664,1520.0558743109766,True,24477.989547256093
85,711,-0.24488730269065231,5540.868900821046,5840.719246302878,True,18250.907573552828
86,156,0.5267320354244943,729.4617567157185,1610.0424886210544,True,17514.53524075136
87,1258,0.8561459157011261,783.3788789332624,783.4632853039751,True,52070.4399958996
88,629,-0.8332015877378076,3546.572026726559,2268.9236078299105,True,22277.811848056717
89,7637,0.8306762525805917,5541.649653371363,2272.6523380939393,True,17623.15661466706
90,12431,0.06733994297183643,2266.801059582574,1643.323225130669,True,95514.12923404196
91,806,-0.4433711826357428,171.57593335428433,367.475787878045,True,73356.6234442117
92,114,0.08012036821492685,10.980225311686297,72.16447155555757,True,10185.340392684502
93,1189,-0.20589427578739153,2826.749526842584,2625.836806925118,True,13267.597662259337
94,2034,0.9283363163759687,8261.382171235611,8266.345033234822,True,49382.83896020028
95,1767,-0.8193539093219481,543.5006399922578,543.501887242651,True,93455.59966982735
96,439,0.3975260381316293,225.73587928443152,1266.576689272581,True,51308.23497968285
97,1173,0.6144334076634606,4311.734533690831,1517.8739788352145,True,45406.90526145873
98,4121,0.04042466311047102,585.8382400388361,3676.6555610662595,True,25210.418646632672
99,4869,-0.9229694563640519,1471.3043423940485,1293.6496538815313,True,21628.365028610602
100,1330,-0.09160932507423267,1167.9132131393928,1160.3575048639318,True,44388.83964410717
101,1344,0.3695824532519066,976.3510653938229,561.2374178074506,True,77171.33652868534
102,1165,0.964901004262174,3396.9972776449686,3395.1243190164205,True,21947.211812618254
103,13294,0.12187568160464511,631.2639171546551,2887.2600874631344,True,38233.49610920167
104,15390,-0.04918090512606873,5027.697779881056,5026.158070898172,True,14697.72362304629
105,717,0.8684369888573333,489.7039226010405,400.199781174832,True,64597.2042673045
106,2212,-0.04207321091059434,1042.4612217688857,1079.3236057802753,True,11922.219334528525
107,379,0.4693358741191518,1698.1703497820872,2415.299027486099,True,33632.70949402773
108,1411,0.64244487120316,3100.9118994535042,936.9186271910268,True,40966.902752621034
109,796,0.9885948298535353,2434.235959567415,552.2510262640951,True,67727.87765582361
110,3166,-0.8859768189455592,143.07830334930748,532.1338659069244,True,63008.29268331028
111,353,0.08934929805095247,1021.2787630403236,1282.690128682121,True,32826.51829581143
112,1473,0.4034315607849735,1023.1864440919048,791.4391172354183,True,38323.42920641143
113,292,-0.2359726175580074,3388.836887106862,1658.842664394728,True,31052.902838710517
114,788,-0.09677976762021483,1952.743445906254,3149.466229359061,True,11122.47369869729
115,409,0.18516357644845946,1791.0711247926242,516.0583262701663,True,44248.660516965116
116,961,-0.26597293496738345,621.11234588374,2164.983790013367,True,41922.59041480995
117,1542,0.6836947630386332,1001.022974816076,2088.608803521326,True,52475.48010759402
118,1136,0.8638896203604696,561.191162635957,1042.3015602675655,True,95459.48810345674
119,229,-0.7658200435317323,1163.9664841143986,3573.5859425003887,True,18691.747192229723
120,579,-0.7691745671113871,1592.1885287417183,978.3487850497218,True,62609.568177552734
121,1032,0.9434755565190766,521.4875900568877,522.0570689338509,True,41278.35726601842
122,1694,0.28805783092164033,688.8317162670274,3441.3702465299903,True,10053.935978647974
123,550,0.06769983469813917,2930.3641146573964,4157.537549644752,True,32048.349577574914
124,6522,-0.3168293574447014,1115.3519389743012,2811.2485498893884,True,69584.36955324734
125,601,-0.24020511259174404,1473.7459160880858,248.8670987834254,True,18316.973019155772
126,583,-0.1697490048366599,539.6124115052471,1738.6071391221913,True,37577.462221614536
127,376,-0.6606995402750748,1552.4123623703258,750.3082499158372,True,14840.190780941572
128,571,-0.966062292574837,2359.969153762872,2825.250122151344,True,22918.716912253185
129,804,-0.41564005258566344,1169.1657868056357,4155.116824621362,True,48240.47563123757
130,805,0.03365933442836658,1550.8346737500215,2032.2861668694056,True,12476.891605841536
131,2617,0.26829320919184385,3747.491459734675,1429.6138254882121,True,15216.6884580678
132,798,-0.4469233822908177,710.9223194961627,723.1727352737682,True,10659.307038868656
133,260,0.286065712751152,654.7689146814091,2199.6478230376138,True,11213.963355029715
134,90,0.5223579236321676,4222.07370443867,1730.0900443295,True,11350.789442341624
135,12007,-0.15133447271753944,1047.5702401815502,760.0595679369793,True,68262.55994499337
136,2500,0.30740012424006946,516.5697821641138,2079.5552186160658,True,61035.15699654475
137,7143,-0.305947758724474,961.6019656653164,2555.981128964033,True,29456.44650784488
138,2513,0.7051078422792868,996.4845136550547,331.2279745849006,True,25422.380033818805
139,2226,0.3439563619708956,124.22647539373827,27.9650318615216,True,53726.95655267075
140,2672,-0.8697915629045182,543.0945926422298,614.1238792195546,True,50961.25308543131
141,222,0.5840567885268604,1518.0529538732865,603.2268152196286,True,23255.218380939776
142,1680,0.4506221193632852,2569.7395502073555,1538.6630561617444,True,20965.43612009438
143,435,-0.5686116680941196,1503.2795906241122,596.2463926199645,True,32722.900515286536
144,605,-0.13718960878072345,3536.834547525522,3530.3554728623735,True,20920.46073843768
145,2468,-0.14051238343099162,2272.408675088692,5953.623407074465,True,14602.508347321716
146,894,0.502153378085766,1579.1257317212626,2511.1725291347716,True,54821.821562899364
147,87,0.046403983751626535,206.07492796981504,3068.499982977057,True,14594.533746516947
148,5954,-0.038135746619065665,821.0542735718795,1659.8413649047693,True,32417.312690909923
149,800,-0.11143199037038402,2731.1795933608064,2712.2244510421333,True,95477.11606659633
150,802,-0.46265292482767206,1146.4509704592626,2294.9724131093067,True,41290.55765234926
151,363,0.9326508384074118,1913.5050449129176,1913.5175338922566,True,21198.238261662922
152,3732,0.049025653127303705,356.1689283352046,1024.4749364220218,True,52888.20233310326
153,1072,-0.39688650223340377,782.4660681347216,1407.7569458771986,True,71359.62476835353
154,1546,-0.9182806164507067,414.07446796036453,1744.5869948235106,True,22121.741908689688
155,467,-0.5901888299990974,2318.899430961217,2827.184821667203,True,20673.871922090868
156,605,0.8494359637448683,5981.297273538765,7684.307299098329,True,14099.183489742316
157,11561,0.29406688568570494,2020.0735845856186,3178.0196428957106,True,62590.02693879221
158,1432,0.2526558706844246,1687.10980191828,2630.8012380977652,True,16893.97828519122
159,287,0.14242093404444245,2416.2050690224733,2427.443402702394,True,14440.97582580948
160,46161,0.1498281894075653,2662.977018341196,2833.844856599377,True,20238.66484508498
161,395,0.5345321728769321,1737.2068893712324,999.9195887471792,True,28781.205789631756
162,536,-0.43870531455330375,1580.2458268579194,2073.2533581643725,True,53723.88330649301
163,289,0.5861354799835743,2270.68123232811,1783.3920047070885,True,29332.8921644648
164,2359,0.9689065159410181,59.00949505471318,57.284579997462,True,64429.86056102671
165,1027,-0.39416425150545964,1461.9468619465476,1545.087000274009,True,92688.20005990309
166,174,0.18325439394939122,519.9352708367705,628.4890040658664,True,11548.210159100965
167,1089,0.9623867805518047,8049.682383580054,2953.2251468638324,True,31212.350504650403
168,305,0.8605822530550233,897.1903203021639,889.3268937057879,True,14056.23329894717
169,310,-0.892874375147164,1996.3331424416535,2380.76825389379,True,12702.76530328593
170,453,-0.69489536573903,2299.5486239750257,3332.790139591927,True,27003.31790066514
171,900,0.2571064648591055,1188.6813281757334,879.0206310664701,True,24163.628104040567
172,2237,-0.6755672556261921,1323.6569300286164,1241.903819353718,True,69909.87191752357
173,1392,0.9214346473353713,1906.9867889245952,1864.4893348744702,True,43876.373711813685
174,637,0.5572632942661757,393.72920473657723,547.0535661831302,True,35817.968396400654
175,635,0.800409783222697,313.74575598799885,313.14892715245975,True,47913.83116825265
176,1665,0.4054778767639962,2275.933995667391,3043.8192251051173,True,56709.5664821158
177,416,0.9394179975469792,1791.4398994546596,1790.924688468037,True,13519.481603611033
178,34104,0.8329771224676172,1171.1574833771879,1883.449538808722,True,75426.95241752277
179,999,0.3287306540695331,1155.5179315332434,4323.105738357392,True,43301.151989963604
180,1227,0.15285524666065575,3576.0967865055263,3013.5874460365935,True,60948.70346351337
181,393,-0.22100630352842243,1232.9075405788785,1826.3843306826466,True,13366.066108161272
182,1148,-0.9379172854431133,3310.6451113588014,4215.271752702803,True,47261.809390587856
183,1484,0.6518778715711652,2708.074287525991,360.37272072849197,True,93778.36805751466
184,13756,-0.7122151158038583,358.97231968365276,1937.5046028789116,True,52330.78674788229
185,2350,-0.6592181002974473,3197.9886845183723,962.2169284444974,True,20630.62000097309
186,140,-0.261642770170283,834.2082031003068,886.823560125629,True,15314.744546131198
187,200,0.43797724077234973,1261.7737192406937,1257.9995217825099,True,15226.915601158284
188,1151,-0.27405248016627476,1463.5146225440983,482.08816628084065,True,35675.17473753793
189,2077,0.1480569084683618,37.82222772216636,1803.8759164782614,True,57837.30055320159
190,515,0.5520337537762906,2207.4986343470205,2472.293653315103,True,15148.063194137154
191,321,0.5883715942331469,365.1730401375306,366.5887396824973,True,22539.39047934393
192,643,-0.804956073865806,8559.409856198872,4072.030811248678,True,11949.506857940116
193,768,0.11418352502788635,1998.6082732706477,3103.4150195602638,True,25149.379253174226
194,260,-0.9173811691467355,3953.667278181043,1367.588600848082,True,20977.644561474353
195,6501,0.8114897071466598,2358.1567101618316,1397.4226436386787,True,35879.0628863922
196,1183,-0.3721535353075161,1573.019267941832,1577.4805354021523,True,81211.1159478205
197,271,0.697985485672031,4593.228663558307,3070.321291439293,True,31571.0137636792
198,1127,0.6243820337704065,2641.5721458503554,1143.4047183828388,True,99146.4181210944
199,589,0.22281624553737733,2703.8467362748997,2611.2917811485404,True,23372.65671373092
200,146,-0.22317074089756753,472.59881110415233,472.80648647660934,True,18575.949435684674
201,552,0.4184468066061291,1229.7952082859572,1072.7840625161302,True,38957.19926079901
202,206,-0.6424349470755036,1483.6951823328193,3082.212059065116,True,13987.140901822577
203,172,-0.5048206315134656,805.8022495358022,806.2616924661186,True,18241.196281845845
204,2812,-0.7779832554729653,4008.8900975937345,1783.8629983072324,True,50426.87158465877
205,871,-0.2835309457846972,3581.894560018478,6675.102471950976,True,42852.479021729996
206,5406,0.05047256927736849,1471.0300224423158,686.397903702648,True,89400.08439689752
207,603,-0.3941801484667287,2276.33223020554,1694.2172725522043,True,11724.033708019986
208,434,-0.009005803519690164,2509.1370843979316,864.9113377980983,True,30578.90427629939
209,166,0.5127872041158528,4477.81508680882,3409.2198438876667,True,14272.173392555109
210,458,-0.7262192029948398,1995.537422003561,1648.7314777567547,True,15601.983415216864
211,5198,0.07568648169760107,114.68600110191167,350.57052817586543,True,28252.86385784037
212,290,-0.9022939343056933,4484.947398341957,3112.6070721317797,True,19408.64725082692
213,1502,0.9171218014141157,1104.4387579794684,899.8988212786608,True,66334.34696181637
214,1299,-0.37303591275829506,1589.7582444265759,269.365468559894,True,31638.785748651902
215,217,0.9688288077402928,2086.0441633529895,2042.905433968956,True,15910.932461346343
216,802,-0.6835201579030631,1939.6162694112284,1172.453450615958,True,22608.469622857992
217,780,0.3998221881770663,797.2969460177245,384.13238571667307,True,64583.4748885033
218,925,-0.5325986444449995,2250.661421995892,1291.8159654053823,True,64171.0569961457
219,1135,-0.659574291386994,3426.5867317163998,1416.51053511449,True,18559.018927301204
220,1060,-0.7658279288653776,5526.656884923083,2489.7624279933857,True,86670.45657154113
221,393,0.5608826892442582,812.0837355740028,810.4747329938305,True,13503.82210725589
222,2767,-0.9859030907632366,626.8606873210144,931.0209770035096,True,36738.38597382824
223,108,-0.06535764901746344,2568.354446470436,3776.296138037995,True,11240.732457854867
224,451,-0.85966321202828,1082.7694765077533,1091.0690875297548,True,28722.689883974846
225,1682,-0.5006410495720576,4514.190603526018,445.82826118585416,True,29678.948645343567
226,121,-0.5353840755228289,455.2508666270826,457.8502776450073,True,16570.825067427144
227,1439,0.44944609772674204,997.9360109343563,1000.087296621551,True,90554.56202001503
228,1548,0.9047550466861974,2000.6234334075546,2304.3362901294913,True,86364.16491811103
229,811,-0.42673087851041336,931.0604912784918,929.3349014345973,True,83161.08379038714
230,2670,0.7566681385062574,161.65178163413265,158.24512106168604,True,76883.95183864202
231,535,-0.300710394138225,613.006081413487,612.7927838552331,True,54149.223613185866
232,293,-0.40486564642961675,1756.754629919456,4310.939200169884,True,10249.550572056616
233,45380,-0.8792113120231502,4711.019362857261,3762.5388776381988,True,12653.279249103967
234,1027,0.31680978300999807,2367.27159533365,214.55007627513007,True,48441.016387870455
235,89,-0.8632701498120562,1417.4262831725448,2411.788785340054,True,10018.300762377661
236,1470,-0.624414246912778,4431.384016358425,4992.961861429896,True,65765.96743953896
237,1370,0.4358492870267566,1252.8831191796517,443.0291176794416,True,70982.35179624317
238,460,0.1560600265471731,1415.8771773509488,3109.7373583452363,True,47761.39474125327
239,2014,-0.7806314654897528,3145.032983620442,3677.7533764953337,True,61187.123324619555
240,595,-0.42915995465644474,203.7706056100515,185.19579228217856,True,58344.03141142188
241,24232,0.9378286353005046,546.6626119587071,914.6663664937644,True,99913.09269947345
242,809,-0.6893873097653569,961.5312378550311,962.3100847698308,True,53213.22138020805
243,653,0.4410850639753885,421.25561924493553,686.747175407681,True,44024.26844974398
244,10221,0.17617990739796174,3022.390408335597,1691.834444337286,True,20020.45082194093
245,1010,0.992096028252876,232.68513532245575,679.5946813050905,True,45752.832218203584
246,60,0.9324003592091216,4627.717967280991,4521.80091121777,True,10672.562986720319
247,10752,-0.3523148398822266,3318.637184996919,1794.948566993098,True,82153.10437157699
248,2292,0.016192182786182778,1343.8828202506586,363.16492234314416,True,81726.78004022638
249,1079,-0.6052775903867827,1634.7537963804489,1431.8009017690345,True,72682.39256865218
